Epoche;Wert;time;Missing;Type;variable
21;10107051008;01:05;10;train_loss;kate
22;9917409280;01:05;10;train_loss;kate
23;10059214848;01:05;10;train_loss;kate
24;10456454144;01:07;10;train_loss;kate
25;10146428928;01:04;10;train_loss;kate
26;10075629568;01:04;10;train_loss;kate
27;9786605568;01:04;10;train_loss;kate
28;10317904896;01:04;10;train_loss;kate
29;10040702976;01:04;10;train_loss;kate
30;9818031104;01:04;10;train_loss;kate
31;9952182272;01:04;10;train_loss;kate
32;10036023296;01:04;10;train_loss;kate
33;9931382784;01:05;10;train_loss;kate
34;9803756544;01:04;10;train_loss;kate
35;10419438592;01:04;10;train_loss;kate
36;10358615040;01:04;10;train_loss;kate
37;10040108032;01:04;10;train_loss;kate
38;9750654976;01:04;10;train_loss;kate
39;9596002304;01:04;10;train_loss;kate
40;9785600000;01:04;10;train_loss;kate
41;9982450688;01:04;10;train_loss;kate
42;9568937984;01:05;10;train_loss;kate
43;9571230720;01:04;10;train_loss;kate
44;9413696512;01:04;10;train_loss;kate
45;9837505536;01:04;10;train_loss;kate
46;9502643200;01:04;10;train_loss;kate
47;9651369984;01:04;10;train_loss;kate
48;9807538176;01:04;10;train_loss;kate
49;9545722880;01:04;10;train_loss;kate
50;9583900672;01:04;10;train_loss;kate
51;9745601536;01:05;10;train_loss;kate
52;9433467904;01:04;10;train_loss;kate
53;9538756608;01:04;10;train_loss;kate
54;9235805184;01:04;10;train_loss;kate
55;9634693120;01:04;10;train_loss;kate
56;9785219072;01:04;10;train_loss;kate
57;9699473408;01:04;10;train_loss;kate
58;9512200192;01:04;10;train_loss;kate
59;9468470272;01:05;10;train_loss;kate
60;9658293248;01:04;10;train_loss;kate
61;9506310144;01:06;10;train_loss;kate
62;9175359488;01:05;10;train_loss;kate
63;9149852672;01:05;10;train_loss;kate
64;9267746816;01:05;10;train_loss;kate
65;9150533632;01:05;10;train_loss;kate
66;8924860416;01:04;10;train_loss;kate
67;9437278208;01:04;10;train_loss;kate
68;8994707456;01:04;10;train_loss;kate
69;9047970816;01:04;10;train_loss;kate
70;9277136896;01:05;10;train_loss;kate
71;9122912256;01:04;10;train_loss;kate
72;9113052160;01:04;10;train_loss;kate
73;8929859584;01:04;10;train_loss;kate
74;9071129600;01:04;10;train_loss;kate
75;8750299136;01:04;10;train_loss;kate
76;8866361344;01:05;10;train_loss;kate
77;8966513664;01:09;10;train_loss;kate
78;8945329152;01:06;10;train_loss;kate
79;9373350912;01:06;10;train_loss;kate
80;8851864576;01:06;10;train_loss;kate
81;8958767104;01:06;10;train_loss;kate
82;8887817216;01:11;10;train_loss;kate
83;9016863744;01:11;10;train_loss;kate
84;9483611136;01:11;10;train_loss;kate
85;9343631360;01:11;10;train_loss;kate
86;9396336640;01:11;10;train_loss;kate
87;8969479168;01:11;10;train_loss;kate
88;9198284800;01:06;10;train_loss;kate
89;8527794176;01:04;10;train_loss;kate
90;8664590336;01:08;10;train_loss;kate
91;8455100416;01:05;10;train_loss;kate
92;8601391104;01:08;10;train_loss;kate
93;8920481792;01:09;10;train_loss;kate
94;8800794624;01:05;10;train_loss;kate
95;8952939520;01:05;10;train_loss;kate
96;8572715008;01:05;10;train_loss;kate
97;8711909376;01:06;10;train_loss;kate
98;8632306688;01:05;10;train_loss;kate
99;9018112000;01:05;10;train_loss;kate
0;51200311296;01:04;10;valid_loss;kate
1;49555177472;01:04;10;valid_loss;kate
2;44630224896;01:04;10;valid_loss;kate
3;45488623616;01:04;10;valid_loss;kate
4;43708194816;01:03;10;valid_loss;kate
5;37692067840;01:05;10;valid_loss;kate
6;40813879296;01:03;10;valid_loss;kate
7;153808060416;01:04;10;valid_loss;kate
8;8253534633984;01:04;10;valid_loss;kate
9;763254678749184;01:08;10;valid_loss;kate
10;733157588992;01:05;10;valid_loss;kate
11;1636115152896;01:06;10;valid_loss;kate
12;645927983382528;01:05;10;valid_loss;kate
13;444514250522624;01:04;10;valid_loss;kate
14;1021143775444990;01:06;10;valid_loss;kate
15;1374890435280890;01:04;10;valid_loss;kate
16;2406218383491070;01:05;10;valid_loss;kate
17;14514027006787500;01:04;10;valid_loss;kate
18;29304856065867700;01:06;10;valid_loss;kate
19;67224513544192;01:04;10;valid_loss;kate
20;1019435183767550;01:04;10;valid_loss;kate
21;29483550327701500;01:05;10;valid_loss;kate
22;43254366529912800;01:05;10;valid_loss;kate
23;6913701735038970;01:05;10;valid_loss;kate
24;303471383281664;01:07;10;valid_loss;kate
25;30162799405563900;01:04;10;valid_loss;kate
26;37697310209081300;01:04;10;valid_loss;kate
27;32405826748547000;01:04;10;valid_loss;kate
28;953791708921856;01:04;10;valid_loss;kate
29;1259568147464190;01:04;10;valid_loss;kate
30;1676916830502910;01:04;10;valid_loss;kate
31;506962001264640;01:04;10;valid_loss;kate
32;6357337040224250;01:04;10;valid_loss;kate
33;14206812291072000;01:05;10;valid_loss;kate
34;84592387371827200;01:04;10;valid_loss;kate
35;13767907737600;01:04;10;valid_loss;kate
